,name,parents
735,"('name:Zollo degree:4 peel:4 diversity:1.386294361 betweenness:', '6.34e-07 pagerank:0.000385717')",betweenness-1diversity1pagerank-2peel1degree-1
736,"('name:High Septon (Tyrions) degree:4 peel:4 diversity:0.0 betweenness:', '0.0 pagerank:0.000410379')",betweenness0diversity-2pagerank-2peel1degree-1
737,"('name:Alla Tyrell degree:5 peel:4 diversity:1.33217904 betweenness:', '1.18e-05 pagerank:0.000754206')",betweenness-1diversity0pagerank0peel1degree-1
738,"('name:Barbrey Dustin degree:6 peel:5 diversity:1.329661349 betweenness:', '0.000182731 pagerank:0.000787446')",betweenness-1diversity0pagerank0peel1degree-1
739,"('name:Chett degree:7 peel:5 diversity:1.277034259 betweenness:', '9.59e-05 pagerank:0.000911682')",betweenness-1diversity0pagerank0peel1degree-1
740,"('name:Damon Dance for Me degree:5 peel:4 diversity:1.33217904 betweenness:', '9.35e-06 pagerank:0.000774889')",betweenness-1diversity0pagerank0peel1degree-1
741,"('name:Haggo degree:6 peel:5 diversity:1.329661349 betweenness:', '3.12e-06 pagerank:0.000777584')",betweenness-1diversity0pagerank0peel1degree-1
742,"('name:Hallis Mollen degree:6 peel:5 diversity:1.329661349 betweenness:', '0.000118024 pagerank:0.000736982')",betweenness-1diversity0pagerank0peel1degree-1
743,"('name:Jaqen Hghar degree:6 peel:5 diversity:1.329661349 betweenness:', '2.81e-05 pagerank:0.000982349')",betweenness-1diversity0pagerank0peel1degree-1
744,"('name:Khrazz degree:5 peel:4 diversity:1.33217904 betweenness:', '0.000747583 pagerank:0.000713687')",betweenness-1diversity0pagerank0peel1degree-1
745,"('name:Mya Stone degree:5 peel:4 diversity:1.33217904 betweenness:', '0.000108766 pagerank:0.000739087')",betweenness-1diversity0pagerank0peel1degree-1
746,"('name:Reznak mo Reznak degree:5 peel:5 diversity:1.33217904 betweenness:', '0.0 pagerank:0.000782543')",betweenness-1diversity0pagerank0peel1degree-1
747,"('name:Sour Alyn degree:6 peel:4 diversity:1.329661349 betweenness:', '1.41e-05 pagerank:0.000979725')",betweenness-1diversity0pagerank0peel1degree-1
748,"('name:Dareon degree:6 peel:5 diversity:1.242453325 betweenness:', '0.003075872 pagerank:0.000930619')",betweenness1diversity0pagerank0peel1degree-1
749,"('name:Lark degree:6 peel:5 diversity:1.329661349 betweenness:', '0.002588977 pagerank:0.000761442')",betweenness1diversity0pagerank0peel1degree-1
750,"('name:Skinner degree:5 peel:4 diversity:1.33217904 betweenness:', '0.002515723 pagerank:0.000887165')",betweenness1diversity0pagerank0peel1degree-1
751,"('name:Spotted Cat degree:6 peel:4 diversity:1.242453325 betweenness:', '0.003356216 pagerank:0.000919978')",betweenness1diversity0pagerank0peel1degree-1
752,"('name:Walton degree:5 peel:4 diversity:1.33217904 betweenness:', '0.002515723 pagerank:0.000735855')",betweenness1diversity0pagerank0peel1degree-1
753,"('name:Edric Storm degree:6 peel:5 diversity:1.329661349 betweenness:', '0.001610784 pagerank:0.000897121')",betweenness0diversity0pagerank0peel1degree-1
754,"('name:Jeyne Westerling degree:5 peel:4 diversity:1.33217904 betweenness:', '0.001015193 pagerank:0.000823548')",betweenness0diversity0pagerank0peel1degree-1
755,"('name:Andrey Dalt degree:5 peel:5 diversity:0.950270539 betweenness:', '4.1e-05 pagerank:0.000832746')",betweenness-1diversity-1pagerank0peel1degree-1
756,"('name:Biter degree:5 peel:5 diversity:1.054920168 betweenness:', '9.44e-05 pagerank:0.000782857')",betweenness-1diversity-1pagerank0peel1degree-1
757,"('name:Elinor Tyrell degree:5 peel:4 diversity:0.950270539 betweenness:', '3.16e-05 pagerank:0.000807866')",betweenness-1diversity-1pagerank0peel1degree-1
758,"('name:Megga Tyrell degree:4 peel:4 diversity:1.039720771 betweenness:', '0.0 pagerank:0.000842091')",betweenness-1diversity-1pagerank0peel1degree-1
759,"('name:Mirri Maz Duur degree:6 peel:5 diversity:1.011404265 betweenness:', '9.63e-06 pagerank:0.000987082')",betweenness-1diversity-1pagerank0peel1degree-1
760,"('name:Nymeria Sand degree:4 peel:4 diversity:1.039720771 betweenness:', '1.81e-05 pagerank:0.000856141')",betweenness-1diversity-1pagerank0peel1degree-1
761,"('name:Shagwell degree:6 peel:4 diversity:1.011404265 betweenness:', '0.000199782 pagerank:0.000772709')",betweenness-1diversity-1pagerank0peel1degree-1
762,"('name:Sylva Santagar degree:5 peel:5 diversity:0.950270539 betweenness:', '4.1e-05 pagerank:0.000756735')",betweenness-1diversity-1pagerank0peel1degree-1
763,"('name:Caggo degree:5 peel:4 diversity:0.950270539 betweenness:', '0.002515723 pagerank:0.00083633')",betweenness1diversity-1pagerank0peel1degree-1
764,"('name:Dick Crabb degree:5 peel:4 diversity:0.950270539 betweenness:', '0.002557403 pagerank:0.00081538')",betweenness1diversity-1pagerank0peel1degree-1
765,"('name:Archibald Yronwood degree:4 peel:4 diversity:0.562335145 betweenness:', '2.38e-06 pagerank:0.000918824')",betweenness-1diversity-2pagerank0peel1degree-1
766,"('name:Goghor the Giant degree:4 peel:4 diversity:0.562335145 betweenness:', '1.06e-06 pagerank:0.000718528')",betweenness-1diversity-2pagerank0peel1degree-1
767,"('name:Small Paul degree:6 peel:5 diversity:0.636514168 betweenness:', '1.19e-05 pagerank:0.000776101')",betweenness1diversity-2pagerank0peel1degree-1
768,"('name:Arnolf Karstark degree:5 peel:4 diversity:1.609437912 betweenness:', '0.002619954 pagerank:0.000704456')",betweenness0diversity1pagerank0peel1degree-1
769,"('name:Jaremy Rykker degree:5 peel:4 diversity:1.609437912 betweenness:', '0.002518575 pagerank:0.000713031')",betweenness0diversity1pagerank0peel1degree-1
770,"('name:Wendel Manderly degree:7 peel:4 diversity:1.747868097 betweenness:', '0.002579961 pagerank:0.000814957')",betweenness0diversity1pagerank0peel1degree-1
771,"('name:Devan Seaworth degree:6 peel:5 diversity:1.560710409 betweenness:', '0.000328126 pagerank:0.000829714')",betweenness-1diversity1pagerank0peel1degree-1
772,"('name:Galazza Galare degree:6 peel:5 diversity:1.560710409 betweenness:', '7.68e-05 pagerank:0.00095014')",betweenness-2diversity1pagerank0peel1degree-1
773,"('name:Mollander degree:4 peel:4 diversity:0.0 betweenness:', '3.96e-06 pagerank:0.000934248')",betweenness1diversity-3pagerank0peel1degree-1
774,"('name:Mycah degree:5 peel:5 diversity:0.0 betweenness:', '0.0 pagerank:0.000805042')",betweenness-1diversity-3pagerank0peel1degree-1
775,"('name:Roone degree:4 peel:4 diversity:0.0 betweenness:', '7.92e-07 pagerank:0.000920016')",betweenness-1diversity-3pagerank0peel1degree-1
776,"('name:Alyn degree:5 peel:5 diversity:1.33217904 betweenness:', '2.3e-05 pagerank:0.000538663')",betweenness-1diversity0pagerank-1peel1degree-1
777,"('name:Benerro degree:4 peel:4 diversity:1.386294361 betweenness:', '3.71e-05 pagerank:0.000431198')",betweenness-1diversity0pagerank-1peel1degree-1
778,"('name:Caleotte degree:4 peel:4 diversity:1.386294361 betweenness:', '7.3e-05 pagerank:0.000534515')",betweenness-1diversity0pagerank-1peel1degree-1
779,"('name:Edwyn Frey degree:4 peel:4 diversity:1.386294361 betweenness:', '1.04e-06 pagerank:0.000544132')",betweenness-1diversity0pagerank-1peel1degree-1
780,"('name:Groleo degree:6 peel:5 diversity:1.242453325 betweenness:', '3.57e-05 pagerank:0.000603235')",betweenness-1diversity0pagerank-1peel1degree-1
781,"('name:Kegs degree:7 peel:5 diversity:1.351783994 betweenness:', '9.87e-06 pagerank:0.000584785')",betweenness-1diversity0pagerank-1peel1degree-1
782,"('name:Lothor Brune degree:5 peel:4 diversity:1.33217904 betweenness:', '4.54e-05 pagerank:0.000544936')",betweenness-1diversity0pagerank-1peel1degree-1
783,"('name:Lyle Crakehall degree:5 peel:4 diversity:1.33217904 betweenness:', '9.04e-06 pagerank:0.000497301')",betweenness-1diversity0pagerank-1peel1degree-1
784,"('name:Moon Boy degree:4 peel:4 diversity:1.386294361 betweenness:', '9.3e-06 pagerank:0.000526634')",betweenness-1diversity0pagerank-1peel1degree-1
785,"('name:Rast degree:6 peel:5 diversity:1.242453325 betweenness:', '2.33e-05 pagerank:0.000516994')",betweenness-1diversity0pagerank-1peel1degree-1
786,"('name:Squirrel degree:4 peel:4 diversity:1.386294361 betweenness:', '9.19e-06 pagerank:0.000486326')",betweenness-1diversity0pagerank-1peel1degree-1
787,"('name:Stevron Frey degree:5 peel:4 diversity:1.33217904 betweenness:', '2.64e-06 pagerank:0.000435193')",betweenness-1diversity0pagerank-1peel1degree-1
788,"('name:Tomard degree:7 peel:5 diversity:1.153741943 betweenness:', '0.000146291 pagerank:0.000682677')",betweenness-1diversity0pagerank-1peel1degree-1
789,"('name:Walder Rivers degree:5 peel:4 diversity:1.33217904 betweenness:', '6.15e-05 pagerank:0.000539948')",betweenness-1diversity0pagerank-1peel1degree-1
790,"('name:Cletus Yronwood degree:5 peel:4 diversity:1.33217904 betweenness:', '0.000787012 pagerank:0.000626553')",betweenness0diversity0pagerank-1peel1degree-1
791,"('name:Jalabhar Xho degree:5 peel:4 diversity:1.33217904 betweenness:', '0.00080684 pagerank:0.000481371')",betweenness0diversity0pagerank-1peel1degree-1
792,"('name:Tallad degree:6 peel:4 diversity:1.242453325 betweenness:', '0.000844655 pagerank:0.000546731')",betweenness0diversity0pagerank-1peel1degree-1
793,"('name:Maegor I Targaryen degree:6 peel:5 diversity:1.242453325 betweenness:', '0.00253038 pagerank:0.000582325')",betweenness2diversity0pagerank-1peel1degree-1
794,"('name:Sybell Spicer degree:6 peel:4 diversity:1.329661349 betweenness:', '0.002361903 pagerank:0.000603267')",betweenness2diversity0pagerank-1peel1degree-1
795,"('name:Baelor Blacktyde degree:4 peel:4 diversity:0.562335145 betweenness:', '0.0 pagerank:0.000542884')",betweenness-1diversity-2pagerank-1peel1degree-1
796,"('name:Belaquo degree:4 peel:4 diversity:0.693147181 betweenness:', '1.28e-05 pagerank:0.000603305')",betweenness-1diversity-2pagerank-1peel1degree-1
797,"('name:Patchface degree:4 peel:4 diversity:0.562335145 betweenness:', '0.0 pagerank:0.000489713')",betweenness-1diversity-2pagerank-1peel1degree-1
798,"('name:Ryk degree:4 peel:4 diversity:0.562335145 betweenness:', '0.0 pagerank:0.000531352')",betweenness-1diversity-2pagerank-1peel1degree-1
799,"('name:Symond Templeton degree:5 peel:4 diversity:0.500402424 betweenness:', '3.78e-05 pagerank:0.000651893')",betweenness-1diversity-2pagerank-1peel1degree-1
800,"('name:Timeon degree:4 peel:4 diversity:0.693147181 betweenness:', '2.86e-05 pagerank:0.000555996')",betweenness-1diversity-2pagerank-1peel1degree-1
801,"('name:Tysha degree:4 peel:4 diversity:0.562335145 betweenness:', '1.5e-05 pagerank:0.000425077')",betweenness-1diversity-2pagerank-1peel1degree-1
802,"('name:Vayon Poole degree:5 peel:5 diversity:0.500402424 betweenness:', '0.0 pagerank:0.000468302')",betweenness-1diversity-2pagerank-1peel1degree-1
803,"('name:Benedar Belmore degree:5 peel:4 diversity:0.500402424 betweenness:', '0.000440168 pagerank:0.000641825')",betweenness2diversity-2pagerank-1peel1degree-1
804,"('name:Gilwood Hunter degree:5 peel:4 diversity:0.500402424 betweenness:', '0.000275404 pagerank:0.000692599')",betweenness1diversity-2pagerank-1peel1degree-1
805,"('name:Mors Umber degree:4 peel:4 diversity:0.562335145 betweenness:', '0.000238248 pagerank:0.000518088')",betweenness0diversity-2pagerank-1peel1degree-1
806,"('name:Blue Bard degree:5 peel:4 diversity:1.609437912 betweenness:', '0.000908267 pagerank:0.000534842')",betweenness1diversity1pagerank-1peel1degree-1
807,"('name:Godry Farring degree:7 peel:5 diversity:1.549826046 betweenness:', '0.001010475 pagerank:0.000636765')",betweenness1diversity1pagerank-1peel1degree-1
808,"('name:Donella Hornwood degree:7 peel:4 diversity:1.549826046 betweenness:', '0.000224091 pagerank:0.000635385')",betweenness-1diversity1pagerank-1peel1degree-1
809,"('name:Dorcas degree:6 peel:5 diversity:1.791759469 betweenness:', '5.21e-06 pagerank:0.00061026')",betweenness-1diversity1pagerank-1peel1degree-1
810,"('name:Emmett degree:5 peel:4 diversity:1.609437912 betweenness:', '2.22e-05 pagerank:0.000643053')",betweenness-1diversity1pagerank-1peel1degree-1
811,"('name:Jocelyn Swyft degree:5 peel:5 diversity:1.609437912 betweenness:', '1.83e-06 pagerank:0.000505047')",betweenness-1diversity1pagerank-1peel1degree-1
812,"('name:Rowan degree:5 peel:4 diversity:1.609437912 betweenness:', '5.76e-05 pagerank:0.000628659')",betweenness-1diversity1pagerank-1peel1degree-1
813,"('name:Vardis Egen degree:6 peel:4 diversity:1.560710409 betweenness:', '0.000178986 pagerank:0.000642911')",betweenness-1diversity1pagerank-1peel1degree-1
814,"('name:Willis Wode degree:6 peel:5 diversity:1.560710409 betweenness:', '4.27e-05 pagerank:0.000511857')",betweenness-1diversity1pagerank-1peel1degree-1
815,"('name:Robett Glover degree:7 peel:5 diversity:1.549826046 betweenness:', '0.000500339 pagerank:0.000580181')",betweenness0diversity1pagerank-1peel1degree-1
816,"('name:Cellador degree:4 peel:4 diversity:1.039720771 betweenness:', '1.58e-06 pagerank:0.000443189')",betweenness-1diversity-1pagerank-1peel1degree-1
817,"('name:Cohollo degree:4 peel:4 diversity:1.039720771 betweenness:', '0.0 pagerank:0.000563735')",betweenness-1diversity-1pagerank-1peel1degree-1
818,"('name:Gerold Dayne degree:5 peel:5 diversity:1.054920168 betweenness:', '9.13e-06 pagerank:0.000672915')",betweenness-1diversity-1pagerank-1peel1degree-1
819,"('name:Gretchel degree:4 peel:4 diversity:1.039720771 betweenness:', '1.2e-05 pagerank:0.000552535')",betweenness-1diversity-1pagerank-1peel1degree-1
820,"('name:Hero degree:4 peel:4 diversity:1.039720771 betweenness:', '0.0 pagerank:0.000484281')",betweenness-1diversity-1pagerank-1peel1degree-1
821,"('name:Lyanna Stark degree:5 peel:5 diversity:0.950270539 betweenness:', '1.15e-05 pagerank:0.000583469')",betweenness-1diversity-1pagerank-1peel1degree-1
822,"('name:Maege Mormont degree:5 peel:4 diversity:1.054920168 betweenness:', '4.01e-06 pagerank:0.000540965')",betweenness-1diversity-1pagerank-1peel1degree-1
823,"('name:Pyg degree:4 peel:4 diversity:1.039720771 betweenness:', '2.85e-06 pagerank:0.000579416')",betweenness-1diversity-1pagerank-1peel1degree-1
824,"('name:Quaro degree:5 peel:5 diversity:0.950270539 betweenness:', '1.43e-06 pagerank:0.000445212')",betweenness-1diversity-1pagerank-1peel1degree-1
825,"('name:Roslin Frey degree:5 peel:5 diversity:1.054920168 betweenness:', '0.0 pagerank:0.000672614')",betweenness-1diversity-1pagerank-1peel1degree-1
826,"('name:Spare Boot degree:6 peel:5 diversity:1.011404265 betweenness:', '1.27e-06 pagerank:0.000527414')",betweenness-1diversity-1pagerank-1peel1degree-1
827,"('name:Syrio Forel degree:4 peel:4 diversity:1.039720771 betweenness:', '9.94e-06 pagerank:0.00063575')",betweenness-1diversity-1pagerank-1peel1degree-1
828,"('name:Timett degree:4 peel:4 diversity:1.039720771 betweenness:', '4.1e-06 pagerank:0.000534884')",betweenness-1diversity-1pagerank-1peel1degree-1
829,"('name:Todder degree:4 peel:4 diversity:1.039720771 betweenness:', '0.0 pagerank:0.000634487')",betweenness-1diversity-1pagerank-1peel1degree-1
830,"('name:Weasel degree:4 peel:4 diversity:1.039720771 betweenness:', '5.39e-06 pagerank:0.000500168')",betweenness-1diversity-1pagerank-1peel1degree-1
831,"('name:Weeper degree:5 peel:5 diversity:0.950270539 betweenness:', '6.34e-06 pagerank:0.000490304')",betweenness-1diversity-1pagerank-1peel1degree-1
832,"('name:Colemon degree:6 peel:4 diversity:1.011404265 betweenness:', '0.000114647 pagerank:0.000654006')",betweenness2diversity-1pagerank-1peel1degree-1
833,"('name:Dagmer degree:5 peel:5 diversity:1.054920168 betweenness:', '0.000143971 pagerank:0.000608929')",betweenness3diversity-1pagerank-1peel1degree-1
834,"('name:Hother Umber degree:4 peel:4 diversity:1.039720771 betweenness:', '4.3e-05 pagerank:0.000463209')",betweenness0diversity-1pagerank-1peel1degree-1
835,"('name:Maddy degree:5 peel:4 diversity:0.950270539 betweenness:', '3.67e-05 pagerank:0.000684088')",betweenness0diversity-1pagerank-1peel1degree-1
836,"('name:Horton Redfort degree:4 peel:4 diversity:0.0 betweenness:', '1.85e-06 pagerank:0.000687368')",betweenness0diversity-4pagerank-1peel1degree-1
837,"('name:Anya Waynwood degree:7 peel:4 diversity:0.79631164 betweenness:', '0.000583944 pagerank:0.001147792')",betweenness0diversity-1pagerank1peel1degree-1
838,"('name:Pylos degree:6 peel:5 diversity:1.011404265 betweenness:', '3.91e-06 pagerank:0.001241409')",betweenness-1diversity-1pagerank1peel1degree-1
839,"('name:Armen degree:6 peel:4 diversity:0.450561209 betweenness:', '1.69e-05 pagerank:0.001056421')",betweenness-1diversity-2pagerank1peel1degree-1
840,"('name:Leo Tyrell degree:5 peel:4 diversity:0.500402424 betweenness:', '0.005207007 pagerank:0.001036994')",betweenness0diversity-2pagerank1peel1degree-1
841,"('name:Meris degree:6 peel:4 diversity:1.242453325 betweenness:', '0.003065646 pagerank:0.001177615')",betweenness1diversity0pagerank1peel1degree-1
842,"('name:Penny degree:7 peel:4 diversity:1.475076311 betweenness:', '0.000279064 pagerank:0.001225714')",betweenness-1diversity0pagerank1peel1degree-1
843,"('name:Qotho degree:7 peel:5 diversity:1.277034259 betweenness:', '2.97e-05 pagerank:0.001078742')",betweenness-1diversity0pagerank1peel1degree-1
844,"('name:Moqorro degree:5 peel:4 diversity:1.609437912 betweenness:', '0.002409717 pagerank:0.001073681')",betweenness0diversity1pagerank1peel1degree-1
845,"('name:Salladhor Saan degree:5 peel:4 diversity:1.609437912 betweenness:', '9.54e-06 pagerank:0.001188731')",betweenness-1diversity1pagerank1peel1degree-1
846,"('name:Lommy Greenhands degree:6 peel:5 diversity:1.560710409 betweenness:', '1.11e-05 pagerank:0.001369274')",betweenness-1diversity0pagerank2peel1degree-1
847,"('name:Shagga degree:7 peel:4 diversity:1.549826046 betweenness:', '0.005057665 pagerank:0.001493422')",betweenness0diversity0pagerank2peel1degree-1
848,"('name:Obara Sand degree:6 peel:4 diversity:1.329661349 betweenness:', '2.49e-05 pagerank:0.001299752')",betweenness0diversity-2pagerank2peel1degree-1
849,"('name:Pate (novice) degree:7 peel:4 diversity:0.682908105 betweenness:', '0.010041506 pagerank:0.002498661')",betweenness0diversity0pagerank6peel1degree-1
850,"('name:Aegon V Targaryen degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000255747')",betweenness0diversity0pagerank-1peel-2degree-1
851,"('name:Aemon Targaryen (Dragonknight) degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220526')",betweenness0diversity0pagerank-1peel-2degree-1
852,"('name:Aerys I Targaryen degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000215297')",betweenness0diversity0pagerank-1peel-2degree-1
853,"('name:Aron Santagar degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000214682')",betweenness0diversity0pagerank-1peel-2degree-1
854,"('name:Arson degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00022145')",betweenness0diversity0pagerank-1peel-2degree-1
855,"('name:Arthor Karstark degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000278294')",betweenness0diversity0pagerank-1peel-2degree-1
856,"('name:Arwyn Oakheart degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000235214')",betweenness0diversity0pagerank-1peel-2degree-1
857,"('name:Ashara Dayne degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00023108')",betweenness0diversity0pagerank-1peel-2degree-1
858,"('name:Azor Ahai degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000255405')",betweenness0diversity0pagerank-1peel-2degree-1
859,"('name:Bael the Bard degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000250263')",betweenness0diversity0pagerank-1peel-2degree-1
860,"('name:Barsena degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000235622')",betweenness0diversity0pagerank-1peel-2degree-1
861,"('name:Bartimus degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000243793')",betweenness0diversity0pagerank-1peel-2degree-1
862,"('name:Bellegere Otherys degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220809')",betweenness0diversity0pagerank-1peel-2degree-1
863,"('name:Blane degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220771')",betweenness0diversity0pagerank-1peel-2degree-1
864,"('name:Bonifer Hasty degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000231221')",betweenness0diversity0pagerank-1peel-2degree-1
865,"('name:Brenett degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000219962')",betweenness0diversity0pagerank-1peel-2degree-1
866,"('name:Byam Flint degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000224228')",betweenness0diversity0pagerank-1peel-2degree-1
867,"('name:Camarron degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000278713')",betweenness0diversity0pagerank-1peel-2degree-1
868,"('name:Captain Myraham degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000248835')",betweenness0diversity0pagerank-1peel-2degree-1
869,"('name:Captain Myraham Daughter degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000233737')",betweenness0diversity0pagerank-1peel-2degree-1
870,"('name:Cedric Payne degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000224332')",betweenness0diversity0pagerank-1peel-2degree-1
871,"('name:Chataya degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000285567')",betweenness0diversity0pagerank-1peel-2degree-1
872,"('name:Clarence Crabb degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000236456')",betweenness0diversity0pagerank-1peel-2degree-1
873,"('name:Corliss Penny degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000221924')",betweenness0diversity0pagerank-1peel-2degree-1
874,"('name:Daeron I Targaryen degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000234727')",betweenness0diversity0pagerank-1peel-2degree-1
875,"('name:Dancy degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000275602')",betweenness0diversity0pagerank-1peel-2degree-1
876,"('name:Denys Darklyn degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000241434')",betweenness0diversity0pagerank-1peel-2degree-1
877,"('name:Denzo Dhan degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000258358')",betweenness0diversity0pagerank-1peel-2degree-1
878,"('name:Dobber degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000231597')",betweenness0diversity0pagerank-1peel-2degree-1
879,"('name:Donnel Waynwood degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000219962')",betweenness0diversity0pagerank-1peel-2degree-1
880,"('name:Dryn degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000226914')",betweenness0diversity0pagerank-1peel-2degree-1
881,"('name:Elbert Arryn degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000228186')",betweenness0diversity0pagerank-1peel-2degree-1
882,"('name:Emmond degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000290008')",betweenness0diversity0pagerank-1peel-2degree-1
883,"('name:Eroeh degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000282801')",betweenness0diversity0pagerank-1peel-2degree-1
884,"('name:Eustace Brune degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000241736')",betweenness0diversity0pagerank-1peel-2degree-1
885,"('name:Ezzara degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000223827')",betweenness0diversity0pagerank-1peel-2degree-1
886,"('name:Farlen degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000279032')",betweenness0diversity0pagerank-1peel-2degree-1
887,"('name:Franklyn Fowler degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00023997')",betweenness0diversity0pagerank-1peel-2degree-1
888,"('name:Frenken degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000279681')",betweenness0diversity0pagerank-1peel-2degree-1
889,"('name:Galyeon of Cuy degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00021758')",betweenness0diversity0pagerank-1peel-2degree-1
890,"('name:Garrett Paege degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220526')",betweenness0diversity0pagerank-1peel-2degree-1
891,"('name:Garth Tyrell degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000215389')",betweenness0diversity0pagerank-1peel-2degree-1
892,"('name:Godric Borrell degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000312981')",betweenness0diversity0pagerank-1peel-2degree-1
893,"('name:Grazdan mo Eraz degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000257173')",betweenness0diversity0pagerank-1peel-2degree-1
894,"('name:Greydon Goodbrother degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000290008')",betweenness0diversity0pagerank-1peel-2degree-1
895,"('name:Grisel degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00021762')",betweenness0diversity0pagerank-1peel-2degree-1
896,"('name:Gunthor son of Gurn degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000256429')",betweenness0diversity0pagerank-1peel-2degree-1
897,"('name:Hake degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000232452')",betweenness0diversity0pagerank-1peel-2degree-1
898,"('name:Hali degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000216665')",betweenness0diversity0pagerank-1peel-2degree-1
899,"('name:Halys Hornwood degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000222694')",betweenness0diversity0pagerank-1peel-2degree-1
900,"('name:Harl degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000308393')",betweenness0diversity0pagerank-1peel-2degree-1
901,"('name:Harras Harlaw degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000267817')",betweenness0diversity0pagerank-1peel-2degree-1
902,"('name:Harwood Stout degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000263933')",betweenness0diversity0pagerank-1peel-2degree-1
903,"('name:Hoster Blackwood degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000231221')",betweenness0diversity0pagerank-1peel-2degree-1
904,"('name:Hugh degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220576')",betweenness0diversity0pagerank-1peel-2degree-1
905,"('name:Hugo Vance degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220526')",betweenness0diversity0pagerank-1peel-2degree-1
906,"('name:Imry Florent degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000229955')",betweenness0diversity0pagerank-1peel-2degree-1
907,"('name:Jack Be Lucky degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000251953')",betweenness0diversity0pagerank-1peel-2degree-1
908,"('name:Jacks degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000227473')",betweenness0diversity0pagerank-1peel-2degree-1
